UniqueCount	AmbigCount
0	871
0	871
0	0
10	0
36	0
32	0
88	0
0	0
0	10
0	10
0	6
12	0
24	0
2	0
0	0
0	311
0	311
143	0
0	29
0	29
7	0
165	923
0	924
0	508
10	33
5	33
1062	0
157	0
8	174
0	140
0	164
0	162
0	152
92	0
43	0
254	0
36	75
0	75
2	0
5	29
0	29
40	0
525	0
32	0
189	0
6	0
6	467
0	465
0	465
1	410
0	408
0	1518
0	1548
0	1384
0	1391
0	1491
0	1498
0	1540
0	1468
0	1361
0	1510
0	1403
0	1506
0	1399
0	1441
0	1476
0	1369
0	1411
0	1433
0	93
0	93
9	0
163	0
20	130
1	130
520	1309
60	1932
40	1932
1970	591
0	591
0	998
0	998
1	842
0	695
0	695
0	424
1	0
1	0
21549	0
7099	0
0	4400
9	4400
23	23810
22	23810
222	0
217	0
186	0
10401	0
0	1951
2	1956
0	975
0	720
194	0
2947	0
0	1
0	1
0	48
0	48
272	0
4	0
0	76
0	68
0	78
0	70
105	0
20	103
3	103
0	98
1	94
11	70
0	70
397	0
20	694
0	694
34	1581
13	1595
1	1595
77	876
0	876
224	24
0	884
1	884
214	0
0	2242
5	2242
358	0
264	0
0	765
0	636
18	709
0	427
393	978
0	978
0	892
0	892
19	830
5	428
0	428
300	0
0	553
0	553
1	0
1	1022
1	1022
83	683
8	683
670	0
0	684
0	676
10	686
0	362
0	354
2	214
19	214
1042	0
0	727
0	727
3	713
0	468
0	406
0	354
184	0
3	582
0	582
169	0
30	184
2	184
1	0
209	0
0	1051
14	1018
61	970
32	993
22	2306
35	2306
0	203
0	207
0	207
3	390
0	217
0	395
0	392
0	391
0	328
0	330
0	329
0	333
0	118
32	118
1925	0
929	0
1	2884
11	2884
7	1762
1730	0
999	0
604	0
93	419
4	419
376	0
10	211
0	211
0	7619
0	7620
0	7783
0	7784
0	7292
0	572
5	7526
720	0
104	0
68	1249
0	1249
177	0
0	2678
5	2678
0	1235
0	2323
26	2302
0	2055
39	2305
33	2235
0	2487
0	2487
0	2448
0	2448
9126	0
0	0
3298	11200
0	11200
438	0
611	1295
72	1295
0	0
0	21
0	21
0	3
658	0
170	0
0	0
0	0
1	0
1	34
4	34
0	34
14	0
977	0
210	1232
82	1170
0	1199
0	704
120	2109
16	2173
0	2173
3	2068
0	406
0	2074
0	1887
0	1776
1284	5792
0	5792
79	0
74	160
0	160
1275	0
343	285
0	285
0	219
0	120
839	0
28	0
2482	196437
167	1127
1442	0
0	0
31142	162209
20	30210
0	30210
2288	24920
77	17692
0	17692
0	44996
0	44996
4206	0
5309	0
216	0
1469	0
3	0
0	111
0	122
57	132
22	0
31302	0
20390	0
16	0
10766	0
163	0
4	0
4	23
0	23
1305	0
93	293
0	293
10560	0
11217	0
14	0
0	0
2	0
92	0
1785	0
1	0
16	0
1157	0
2726	0
207	0
181	1127
14205	0
6	0
5101	0
152	0
180	0
111	258
30451	0
0	3
0	3
52476	11084
0	0
38	0
1345	0
22261	0
2	0
3046	0
5617	0
4691	0
27	14
40	0
11	0
0	11
0	11
10	0
103	2857
0	2857
500	0
15839	0
2547	0
5647	40584
18971	20891
3831	42917
49	0
108	0
205	18945
0	18945
16914	0
0	948
2	921
0	924
0	968
0	885
0	905
0	944
0	861
0	881
0	909
0	885
0	929
0	905
0	846
0	822
0	866
0	842
7	979
0	979
23	0
16553	0
14549	0
25	0
3119	0
29445	0
2	0
12047	0
4765	0
647	2047
0	2047
127	1270
48	1270
21	0
907	0
0	0
3395	196437
520	2178
0	2178
3146	2
2705	0
0	0
6513	0
49	0
0	7249
11	7249
58860	12570
335	0
1634	0
301	5445
0	5446
0	5446
10499	0
451	0
7	0
8599	0
8	30
0	30
229	0
25905	0
5568	0
6863	0
266	0
6039	1
981	1
24233	165381
7273	9844
4923	9777
19130	9777
5	0
15707	0
1028	0
21	0
109	0
535	0
5454	8686
3354	8407
4438	0
4809	420
172	0
11080	5808
24	30780
0	30757
3	30821
9064	4598
6688	4598
3	0
14	0
5	0
38	133924
0	133856
0	133924
0	132997
106	132997
10740	98527
14750	41830
4449	81166
1	0
90	406
0	406
0	336
1849	0
387	0
14219	0
12157	1
100	0
2578	1573
612	1573
10186	20
11	5310
0	5310
1419	0
0	0
0	3411
20	3411
0	3411
1	0
11	255
0	255
8	0
1843	0
77	718
60	718
0	869
1	869
0	415
0	529
468	0
2168	0
1293	0
3687	0
51	1552
14	1301
0	1606
0	1606
0	1170
1035	0
554	0
1728	0
0	1281
4	1281
0	1449
0	1449
269	0
118	48488
0	44096
0	40356
0	3343
27	3344
7	3344
0	878
7	878
0	438
18707	0
3832	0
26882	0
69	0
1096	0
35956	0
54991	0
204	23378
0	23326
2	21470
2712	0
11	9813
0	7114
0	9774
0	7023
11506	0
919	0
3	908
5	845
17	888
30	888
0	897
4	678
58	815
1	1703
0	1703
556	0
2461	0
124	0
647	0
0	536
10	536
0	560
0	560
0	6995
11	6835
0	6995
0	6980
0	6995
0	107568
8	107568
259	0
796	0
0	1375
0	1409
29	1455
0	1425
1446	0
5	1741
0	1741
1285	0
1301	0
1341	0
104	1425
10	1425
3	9
0	9
0	6
1	53
0	28
0	53
0	12
2	12
14349	0
16856	0
0	3892
0	3909
0	5473
0	5490
0	1379
3	1341
136	1062
0	1461
0	1434
40424	0
172	2358
0	2358
2404	0
2598	0
0	3575
0	3476
0	3478
0	3090
0	2991
0	4356
0	4357
4	4492
13	4056
0	1757
0	857
1494	0
1586	0
7	222
0	222
5	3240
1	3240
153	0
0	617
0	617
0	594
0	594
1	528
0	621
0	621
0	610
0	610
32	0
0	142
0	142
22	1126
0	1128
0	1126
100	427
0	427
418	0
1	0
1	0
0	0
48	0
777	0
11	13
0	2293
0	2299
17	2299
0	2293
287	84
0	507
0	507
1	2312
0	2312
0	2246
17618	0
0	408
8	408
61	1122
16	1122
2	1226
45	1226
74	2557
4	2557
1	2609
3	2609
0	1930
1	1930
45	1704
8001	0
978	0
12353	10
1152	0
0	33677
121	33677
0	10427
8	10427
0	41946
68	41946
0	731
0	783
3	730
651	0
0	325
133	325
777	0
311	458
0	458
0	1856
0	1856
0	645
0	908
0	922
0	818
0	1928
4	1928
913	0
116	1447
6	1447
0	3380
0	3391
0	3163
0	3174
22	3200
0	3299
0	3310
7	158
0	158
2942	0
48	852
0	852
0	2417
0	2515
2	2299
0	2389
0	2491
0	2344
0	2311
0	1566
0	1103
0	895
0	871
0	861
0	882
0	872
0	885
0	848
0	848
0	861
0	440
0	1464
3	1464
0	830
0	981
0	854
8	1406
1357	0
541	0
494	0
587	0
14	426
0	426
37	0
0	43
0	38
0	39
0	1639
0	1533
31	1600
7	1534
0	581
1	581
0	3662
0	3634
0	3662
0	3630
0	3602
98	2923
0	3947
0	4028
0	4085
0	4166
0	3573
0	2956
0	3607
0	2592
0	3281
0	3367
0	3354
0	3105
0	3212
1669	0
29	615
0	615
2	512
0	534
0	534
0	88242
64	88260
25	88271
0	88270
769	0
273	0
2278	0
0	19970
115	19970
2171	0
1856	0
0	17789
0	17801
0	13285
0	13297
128	0
2771	0
131	0
2447	0
18	422
0	422
1306	0
95	2199
0	2214
0	2145
1	2650
2	2650
845	238
0	238
3312	0
0	9204
0	4576
0	8671
0	9086
0	8553
0	4041
0	3261
0	3794
0	163
0	163
1	163
0	211
0	211
1	86
0	86
0	86
0	49
0	49
50	217
1	217
0	625
0	627
0	516
0	518
0	578
166	1990
0	529
0	631
0	1888
0	1888
0	1990
45	0
191	1765
0	1765
0	14811
0	14823
0	14170
0	1076
0	1076
0	1076
1171	0
925	0
0	337
0	188
1	337
0	337
0	2724
0	2724
2	2478
0	1640
351	0
1505	0
3468	0
210	0
0	139
0	131
0	131
0	139
1913	0
33	378
0	376
0	376
0	378
1189	0
3110	0
1035	0
105	0
174	0
0	161
0	161
0	1320
1	1320
1006	0
851	0
963	0
0	2534
0	2534
5	580
0	580
2	2955
0	2955
7193	0
19	0
1016	0
11101	0
1063	0
1331	0
9	760
3	760
0	1586
0	1602
0	1599
0	1533
0	3424
0	3593
2	3593
0	6896
6	6896
0	4212
101	30700
0	30700
3	2832
1	2832
1017	0
0	9926
0	9803
60	9926
2565	1314
0	1314
0	1206
0	3088
0	3089
0	3219
0	3220
0	3387
0	3264
0	1661
0	3377
0	3254
1140	0
18	4254
7	4262
0	3853
29	4216
1	4208
0	2064
0	2064
2	1681
4	1681
0	486
1348	181
261	0
0	374
0	374
0	3707
0	3707
0	3409
0	3409
0	3723
0	3723
0	3318
0	3318
3505	0
80	1820
0	1820
1898	0
258	1954
172	1954
4754	0
0	9597
7	9597
0	8182
7	8182
3	923
142	923
194	407
0	407
0	1411
0	1413
12	1413
1105	0
0	438
0	438
0	9824
5	9824
2164	9073
55	9073
819	0
1094	0
1055	0
1090	0
0	1938
1	1938
0	1458
1	1777
0	1360
93	0
1302	1418
0	1418
546	0
3	5893
0	5897
0	9259
0	9263
481	574
0	574
1057	0
2	482
1	482
963	0
19	122
0	127
2	121
7	203
0	222
3	222
1	204
0	574
10	566
0	554
1	882
2	882
9	4373
126	4373
20	2682
0	2682
0	4354
0	4204
0	4353
0	4203
0	1719
0	1720
0	1441
0	1442
2	1611
0	650
0	650
0	184
0	890
0	890
2	0
109	847
2	875
0	835
9274	0
8316	0
51142	0
52693	0
4640	0
9679	0
11723	0
4754	4174
0	4174
9493	73
6	11090
13	11090
48753	0
8	0
266	0
7633	0
338	0
524	0
1558	595
0	595
3057	0
12	1894
86	1894
2771	0
2408	0
1576	0
0	2707
7	2707
0	5326
48	5326
220	1477
0	1477
561	0
0	2993
0	2732
0	2993
0	3094
0	2833
0	3094
0	8925
7	8925
615	0
8	0
6368	0
0	1159
0	1141
0	1022
0	831
0	1004
0	968
779	0
2	0
1	0
1	3
0	3
0	3
1	0
16	0
0	0
41	0
449	0
123	814
0	814
0	668
0	5254
26	5263
0	4793
19	577
0	547
0	545
0	4976
1	1993
8	1647
2	1642
0	4506
0	295
3	248
0	248
0	353
3	456
0	277
7	354
0	548
44	271
0	271
0	7
10	711
2	767
0	767
0	75
0	74
0	75
31	110
0	102
0	110
0	78
3	85
0	85
0	34
15	34
1	73
0	11
0	62
2	60
127	0
42	0
0	28
0	28
37	2113
441	2113
0	6156
1	854
0	6070
0	5912
0	3705
0	803
0	851
0	691
0	6133
0	6047
0	5889
240	8249
444	8649
0	7791
533	8887
6	8709
69	0
3836	0
11	203
0	203
0	96
0	96
1757	47022
0	47022
0	901
0	901
0	833
0	833
0	8
17	169
151	2317
0	2327
0	1852
9479	0
169	0
2	1353
0	1353
5	1198
10	1111
5	507
0	507
0	3341
20	3341
3223	0
0	37953
71	37953
5472	0
487	0
644	0
2	943
6	853
0	788
75	2038
73	2038
595	0
0	329
7	244
1	248
35	327
599	0
30	0
203	0
0	6040
2	6040
0	208515
0	208684
0	208549
0	207776
0	206233
0	207731
0	207596
0	207447
0	414693
0	414142
165	414693
0	64016
0	57438
0	57430
0	63027
0	12137
8	12137
0	59029
0	58553
0	51975
0	57564
0	51967
7	0
11	215
0	215
4	211
3	5409
0	5407
0	5266
0	9617
0	9218
0	9303
0	8904
0	9354
0	9354
0	8955
1	2018
0	9316
0	8917
0	7039
0	6640
0	7474
0	8870
0	7075
0	9211
0	8812
21	90
0	101
3	78
0	45
0	45
0	4076
0	4055
3	1255
0	4142
0	4163
0	4050
0	4071
0	3963
0	3984
0	3931
0	3952
0	3844
0	3865
0	4031
0	4052
0	3944
0	3965
0	3939
0	3960
0	3852
0	3873
0	3820
0	3841
0	3733
0	3754
0	1066
0	1067
0	966
0	505
0	743
0	972
0	973
0	992
4	822
3	818
158	813
5	1187
1	1187
0	1129
0	1158
3	981
0	1136
2	982
15	868
1	867
0	1109
0	1111
0	1082
0	1107
0	1044
0	991
0	1044
0	1042
0	1015
0	1040
0	977
0	924
0	1028
0	1031
1	981
0	1086
0	1057
0	1081
0	1029
0	1056
0	1054
0	938
0	962
0	989
0	987
0	871
0	964
0	1019
0	822
0	990
0	961
0	1014
64	0
55	357
0	357
0	307
0	1783
0	2090
0	2036
0	715
300	0
304	5246
0	5231
0	5246
6	251
8	255
0	255
14	265
5	265
0	3183
0	2915
0	2272
0	2515
0	2805
0	3206
0	3190
0	3213
0	3088
0	3111
0	3095
0	3118
0	2249
0	2492
0	2908
0	2931
0	2938
0	2798
0	2821
0	2828
859	6819
6	6518
0	5820
74	0
125	0
23	229
0	164
0	171
0	1498
0	1554
0	1501
0	1315
0	1546
0	1559
0	1506
0	1551
0	1368
0	1493
12864	0
63	0
6	17
0	17
1842	17
78	2817
0	233
4	2817
0	0
0	0
0	0
140	1294
1	1294
0	11406
0	10692
0	11406
0	3433
253	13184
1	13183
0	12852
9975	0
6964	0
6121	0
111	5037
0	5034
0	5034
5249	0
6369	1501
0	1501
4057	0
0	3908
7	3908
906	0
1002	0
4	0
1318	16231
0	16162
0	15219
0	16072
0	15100
10849	0
3623	0
737	0
0	9620
0	9620
12942	0
267	0
0	106
0	106
0	41
624	0
0	447
0	447
0	427
0	427
1	402
0	391
0	396
0	390
0	145
0	379
1103	0
0	1248
7	1248
98	1152
2	966
61	0
0	250
4	250
819	3719
0	1536
0	830
0	3212
1	507
6458	0
0	5341
1	5341
4813	34838
0	34838
1025	0
1	2335
2	2335
16087	0
111	1357
0	1357
0	0
3	0
1877	1527
0	1527
672	473
0	473
0	692
0	692
0	703
0	703
0	690
0	326
0	13946
0	14043
0	14072
0	14055
0	13958
0	13975
89	2905
66	2905
0	5857
0	5887
0	5884
0	5705
0	5761
0	5761
0	5774
0	5761
0	5761
0	5746
0	5707
0	5853
0	4780
0	5913
81	4455
0	5867
0	5811
0	5841
0	5838
0	5659
0	5715
0	5715
0	5715
0	5728
0	5715
0	5700
0	5661
0	5807
0	4734
0	1291
4192	0
0	439
0	559
0	315
0	435
163	14394
240	14394
0	2427
0	2428
0	2417
0	2406
0	2182
0	2417
0	2418
0	2407
56	2309
0	1464
0	355
67	249
35	338
279	6983
0	6613
0	6426
0	4779
0	2759
0	8780
19	8780
716	0
0	2680
0	2560
0	2533
0	2657
0	2686
0	2388
0	2268
0	2241
0	2365
0	2340
3	2219
0	2312
0	2193
0	2166
0	2290
0	2318
0	2726
0	2607
0	2580
0	2704
0	2732
0	2732
0	2613
0	2586
0	2710
0	2738
0	2689
0	2569
0	2542
0	2666
0	2695
0	2640
0	2521
0	2494
0	2618
0	2646
0	2280
0	2161
0	2134
0	2258
0	2274
0	2155
0	2128
0	2252
0	2237
0	2117
0	2090
0	2214
0	2053
0	1934
0	1907
0	2031
0	2047
0	1928
0	1901
0	2025
0	2010
0	1890
0	1863
0	1987
0	2392
0	2273
0	2246
0	2370
0	2386
0	2267
0	2240
0	2364
0	2349
0	2229
0	2202
0	2326
0	2584
0	2561
0	985
0	958
0	1098
0	979
0	952
0	1076
0	1127
0	1104
0	985
0	958
35	1251
76	1251
1790	0
338	0
93	0
1008	0
0	1061
0	1061
0	996
977	0
0	1006
3	1006
12	980
0	971
1	636
54	0
0	332
0	333
1	334
0	334
1	103
0	103
47731	3343
1	3343
0	92399
327	92399
280	0
2	0
100	37
0	37
1269	0
11	792
0	499
0	565
0	594
5123	0
14605	0
0	33781
46	33781
0	19661
0	13810
1	6678
0	6472
0	3412
0	6645
0	10736
0	10736
0	8288
0	4674
0	3782
0	1771
2514	0
0	19648
37	19651
0	19586
0	18604
2	18205
58	18120
0	15671
9553	0
3	16
7	16
973	196
1022	196
0	818
0	728
0	688
0	608
0	481
0	521
0	778
0	568
1	5520
36	5520
11	4233
2635	0
681	0
0	1044
0	1077
0	1019
0	1052
2075	33
3	33
0	1607
9	1607
58	127
1	121
0	71
5	938
0	910
0	933
0	29065
209	29065
99	0
0	776
90	776
0	5276
0	5828
22	5828
0	4094
13607	97
47	7813
0	7813
1185	0
0	12954
22	12955
9	12955
12	8182
0	8182
385	0
445	97
0	7
0	5
0	7
0	8
0	8
0	5
2	0
337	0
0	966
0	943
0	943
2	278
0	230
0	591
0	296
0	950
0	927
0	927
0	575
0	947
0	747
0	924
0	924
0	908
0	908
0	388
0	372
0	93
0	53
0	53
0	66
0	66
76	2805
0	2805
0	1835
0	1604
0	69
0	69
1889	0
165	1470
193	1496
0	1398
20	148
73	148
560	0
270	0
0	798
0	798
860	0
322	0
0	503
0	920
3	920
1036	0
299	0
210	375
7	244
6	375
410	180
1	180
481	0
486	1459
0	1459
284	0
685	0
462	0
0	652
1	652
567	0
165	0
245	0
0	386
0	386
83	0
263	0
827	0
19	387
0	387
0	299
0	1441
0	1441
1	1441
6	1441
61	0
10	898
0	898
0	807
376	3117
3	3117
290	400
0	400
0	570
99	570
0	538
0	86
6	162
26	162
561	0
91	290
0	245
2	290
31	995
2	995
208	0
32	244
2	244
0	244
0	12680
0	5033
0	5037
388	12420
2	12680
32	1429
0	1432
0	1432
9	1429
317	198
31	329
0	131
50	1973
0	2008
84	1981
0	2873
17	2831
2631	0
0	498
24	496
2	450
0	144
0	144
0	120
0	81
1	109
40	0
0	144
0	140
0	139
0	141
0	1373
3	1373
0	1370
0	1219
0	5498
0	5498
0	5348
0	5495
5589	0
769	0
0	281
0	281
0	14720
38	14720
0	20310
0	18641
2	20310
13	13703
61	15100
11	12679
0	12679
0	11348
0	10655
0	12679
1	12170
0	12569
0	612
0	612
112	0
12	0
0	957
10	957
2324	0
1526	0
1292	0
81	0
1686	0
1365	0
380	0
0	2289
0	2348
50	2334
0	2334
5	2247
17	2185
0	1820
4	2310
0	2025
4	2310
1	1821
10	2217
0	2187
0	193
5	184
1	145
11	253
0	261
10	254
0	92
0	149
6	402
0	402
1	391
9751	0
602	0
284	0
0	2026
0	2045
0	1996
0	2024
0	2002
0	1940
0	1938
0	1953
3212	0
1	0
7	0
38	0
24	0
16	0
0	4
0	4
0	20
2	20
26	0
32	0
297	0
106	2496
44	2496
2	0
18	0
117	29
0	10
0	10
123	0
0	90
0	90
0	89
4	0
119	29
3	81
0	81
0	81
59	0
0	5
0	5
1	5
0	5
0	17
0	18
0	16
0	18
36	0
0	50
0	35
0	50
14	0
0	73
2	73
0	29
44	0
76	0
0	16132
8	16132
8	14877
0	4061
0	4186
0	2900
17	2537
14	2591
0	2838
0	2837
1074	1684
0	1684
3	992
0	3364
0	3375
0	3581
0	3592
0	3588
0	3610
0	3621
0	3617
0	3406
0	3417
0	3413
0	494
0	505
0	3432
0	3443
37	2023
0	1050
42	1998
1650	0
0	16112
7	16112
6	15242
0	1694
0	1694
0	1694
0	1680
0	1680
0	1680
0	1964
0	1964
1	2185
128	2185
138	3
2228	0
1	467
0	467
1494	0
0	1720
0	1715
0	1708
0	1733
1	1632
0	1893
0	1886
0	1911
6	1681
0	1740
0	1735
0	1728
0	1753
0	2047
0	2034
0	2029
0	2022
0	1736
0	1749
57	0
0	79
1	79
2175	0
0	1756
5	1756
0	1298
0	1298
9408	78131
0	2555
0	2454
0	2455
0	2342
0	2241
0	2242
382	0
0	1382
0	1382
12	1475
0	1475
417	0
97	0
0	79
0	79
0	74
0	74
53	0
92	1202
14	1202
1	370
285	0
0	878
2	878
387	0
67	0
259	0
1000	4921
0	4921
31	2428
301	2263
102	2496
3	2428
0	2262
511	666
41	666
13958	374
1194	374
595	0
0	2632
0	2632
1076	0
938	50
90	15628
14	15628
0	13509
1	12791
0	11127
446	0
0	1061
3	1061
145	0
1708	0
97	0
0	73
5	73
10	0
1	239
12	239
204	0
222	153
2	153
0	11
2	11
0	11
0	12
0	12
9	5948
0	5948
371	0
467	0
331	0
171	0
61	0
29	0
230	0
3326	0
0	2600
0	2515
0	1915
0	1734
0	1830
0	1547
0	1462
0	3778
0	3773
0	3763
0	3528
0	3523
0	3513
0	3633
0	3628
0	3618
0	3829
0	3850
0	3718
0	3739
0	3411
0	2637
0	3508
20	4585
0	4585
0	2933
0	7653
13	7653
5	2699
25	2699
0	2102
339	445
1	445
55	663
0	663
6	581
804	0
52	0
4	4
1	4
0	0
0	0
12	0
0	203
0	203
1563	0
340	0
253	0
4437	0
1	2660
1	2660
35	3365
7	3160
0	3365
0	3221
7	126
0	3190
3	3172
0	2908
51	768
0	768
804	0
1283	0
0	3419
0	3419
5	68
0	68
47	0
1	57
8	57
56	0
6	0
21	0
294	0
6	0
3	14
0	14
29	0
0	15
4	15
440	0
0	5
0	5
0	26
3	26
9	0
612	208
0	208
0	194
49	7605
0	7605
0	3468
721	201
0	201
0	63
0	22
0	63
2423	0
0	1793
3	1793
0	32059
5	32059
0	34788
22	34788
0	1670
8	1670
393	0
541	199
832	199
0	2231
0	2130
0	2267
0	2166
1147	0
2677	0
4	0
5165	0
0	2028
0	2155
0	1980
0	1947
0	1853
0	1820
16	0
0	0
11	0
2469	0
122	0
210	0
1913	0
7	3077
0	3077
63	0
52	0
149	1095
13	1096
0	338
968	0
478	0
55	0
69	0
8	0
2560	0
3556	0
70	0
828	5930
75	5930
39	0
9	0
851	0
1	0
49	0
0	6
1	6
0	58
3	57
0	48
2736	0
72	11423
0	14302
0	12245
32	0
29	0
4	0
8	0
1396	0
94	0
0	18
0	18
0	2
0	16
0	17
0	18
0	17
0	0
0	10
9	10
4	0
121	42
1	0
0	0
0	0
361	0
803	0
24	6155
0	6155
142	1053
